;we.ep;we.eBH;wi.ep;wi.eBH;;;;;;;;;
020e4f745aaac693fb146ca8249a0dc4;0.49513846;0.991827951;0.522496208;0.994114972;;;;;;;;;
d978b8e90c407a75bee903185c6bfc8d;0.470532187;0.991818626;0.486388703;0.994126146;;;;;;;;;
22a72ca86fc8f207a2b0c1f361246873;0.47240532;0.991413812;0.496154489;0.994126546;;;;;;;;;
acb6699962538bcd428b1db6c84b8dea;0.452383832;0.991476976;0.496893639;0.994137206;;;;;;;;;
34106717878733400c87f18e999674f7;0.500289298;0.991708457;0.535460266;0.994142116;;;;;;;;;
4970e59f018055101949fe26f1c12366;0.452952241;0.991729211;0.483533332;0.994145764;;;;;;;;;
cb08c6b9eb9f8e2b771b509df1425cad;0.570452579;0.992343083;0.601334327;0.99414621;;;;;;;;;
84034c07ac7ace2d6003efcdc8b40997;0.533426738;0.992020578;0.555623972;0.994146807;;;;;;;;;
ae989fd9c3c6cbbb6e69f42d20a033ba;0.482540057;0.991633243;0.491318195;0.99414839;;;;;;;;;
d34991a1536c2756c1d512ee0d1292d4;0.508748417;0.991916411;0.536518537;0.994151088;;;;;;;;;
af8742c62a0bbc8ded2cc9d9512e3fef;0.50168399;0.991723561;0.551581782;0.994151849;;;;;;;;;
03fedd28bd474327bcfa17cd9acd13b3;0.49883671;0.992368828;0.522488174;0.9941569;;;;;;;;;
b2d67ad13915cecbc0e139ed7942309f;0.501857656;0.992174437;0.546150311;0.994158817;;;;;;;;;
bee81a110569972868b2612d1afd2076;0.475524432;0.991294857;0.528330677;0.994159118;;;;;;;;;
8d299231edc5ed0cc911e4c46a0c69b9;0.500255611;0.992013944;0.519732427;0.994159594;;;;;;;;;
88fec5387a278c64eda501420e266365;0.512067865;0.991987592;0.535109973;0.994161427;;;;;;;;;
3dc229e1241367eacfdae0d780e55d40;0.511637445;0.99230759;0.543839019;0.99416151;;;;;;;;;
e1d3f2402b941a0a2b691c7af9bbbf97;0.54724866;0.992171278;0.556403293;0.994167986;;;;;;;;;
bbe51f566a561b43f81d91608eaba624;0.392939359;0.99096922;0.449030106;0.994168394;;;;;;;;;
f9d2a6a72dec7138bce2a69f81e69a54;0.47802632;0.992287983;0.497435469;0.994171933;;;;;;;;;
29170f625c2be518d5c9fe4b460896ca;0.50093049;0.991971263;0.514317668;0.994172882;;;;;;;;;
281ea8859f3558a9e8ac675b6d85c48b;0.519157554;0.992439709;0.542855628;0.994176728;;;;;;;;;
da426b2ba06cb50a8d9c25ab967ea9b1;0.494749709;0.99198079;0.545022303;0.99418085;;;;;;;;;
d22c7857886ec2d51880df227eeabdcc;0.497925375;0.990757472;0.539782368;0.994184853;;;;;;;;;
b326211cafc6c61cb8eb535defaa1beb;0.574313232;0.992730461;0.589445894;0.994186261;;;;;;;;;
bf7109332e35e5d92a3478bfe9c15564;0.492111937;0.992151008;0.536363958;0.994193738;;;;;;;;;
bb1580c46f0690f5a29cbdf6e2e46d8e;0.543708515;0.992180875;0.588097105;0.9941986;;;;;;;;;
8adadd42bb55b579ba351d056dd94b51;0.518860468;0.991973477;0.503687076;0.9941989;;;;;;;;;
ccaf596da6202d95b6c5d997ee8c0abe;0.475225485;0.991670645;0.524886556;0.994203325;;;;;;;;;
e33a007e2f6b626fd1df9089da8b1e3f;0.490854614;0.991498435;0.529029656;0.994204285;;;;;;;;;
e36a4ae8fc04f9cef1780217308a2f6d;0.470042128;0.991751265;0.484185392;0.994205297;;;;;;;;;
a2507f4326162b75bd9dfe1f45c878fa;0.469594489;0.991969281;0.4979307;0.99420543;;;;;;;;;
7132f444fa1fe236f48b932f3f73f750;0.518996455;0.991798843;0.532770722;0.994210263;;;;;;;;;
6479b7efbdafb3ec014594ed0d6b1cd6;0.552620442;0.992677425;0.546633651;0.994212936;;;;;;;;;
c0d6d1bcde502339023820034a499b0f;0.441051748;0.991812941;0.458811639;0.994212997;;;;;;;;;
a3a01a0770ee249adc4a08bcf40b0576;0.450077593;0.992060735;0.467505977;0.994224889;;;;;;;;;
b66e399359c39af92b297faf3261fcb3;0.457765852;0.992492237;0.49714945;0.994225491;;;;;;;;;
67fa2b9d1a7cc4d9ca63827512de4e6c;0.487943839;0.99235814;0.532851064;0.994228142;;;;;;;;;
eafff9a01d31a52c8cfeb6514ac8c6ef;0.477716522;0.991995476;0.52868579;0.994229256;;;;;;;;;
3012454e2adf1bc3699196227c4fcae0;0.540672143;0.992287868;0.54353661;0.994237545;;;;;;;;;
8d61cdeeaa85f9b62fe3206fed908bbd;0.47815294;0.99131525;0.501105834;0.994239939;;;;;;;;;
396469722597f109ae7462112a824a38;0.454534277;0.991825214;0.507830818;0.994245097;;;;;;;;;
45cca51d4947e9ad68aece145e5a7ec8;0.559709616;0.992218569;0.445151172;0.994248321;;;;;;;;;
31a711e4ae779879e769c9fd155890c9;0.437649868;0.991580587;0.436292935;0.994251227;;;;;;;;;
0cdd922318ee9b0553b704b816cdbf32;0.531765856;0.992505367;0.57014603;0.994255336;;;;;;;;;
8e9aa3f71334fb3a78018cbb00a3a3c5;0.506427618;0.99229541;0.53470569;0.9942561;;;;;;;;;
c0f300be5e57630391c326fd82bf3263;0.482753866;0.991487844;0.498686562;0.9942625;;;;;;;;;
00df8a6aed43eccd8efaa85b352fbe23;0.508561448;0.991938684;0.553562706;0.99426318;;;;;;;;;
2fb317c1cb3266d902ce2e1ca3640c70;0.513445369;0.991578209;0.545775594;0.994264841;;;;;;;;;
7f38c000218735f48eeb7d65f2bf23e7;0.519135904;0.992630513;0.515117878;0.9942752;;;;;;;;;
e6a8714c5c21a584e76ec8fba8328171;0.4972334;0.992042741;0.533843454;0.994276102;;;;;;;;;
19ec3fd4a7afb65c45cd74c40d097018;0.493818363;0.991657363;0.523795506;0.994276284;;;;;;;;;
dfd2a0c2e4245dbfa29e09a1dd4816e0;0.50879364;0.992294553;0.543626273;0.994276523;;;;;;;;;
2872b969fbcc218f6a270fa5312f34f8;0.499986215;0.991832555;0.522361875;0.994276528;;;;;;;;;
d7e3a1681eb4a48fcf5c40db20ffd514;0.494531362;0.991123202;0.504033834;0.99429227;;;;;;;;;
a97bcc422d80af97fc5466117b5d96ae;0.486469197;0.991930452;0.502909682;0.994292427;;;;;;;;;
329df096978e463f6104dcd5bd7835b4;0.548343086;0.992521314;0.585733752;0.994292995;;;;;;;;;
ed9f9a96a0845155999d01300705c9f8;0.493479049;0.991357757;0.530892315;0.994294576;;;;;;;;;
b343eabfa5eb414b51a23bbe98659231;0.50943504;0.991680885;0.555770516;0.994296994;;;;;;;;;
86a73325cecae9cd6c62448d44c1cb2e;0.52177564;0.991953614;0.554189377;0.994299242;;;;;;;;;
9975a512824c69274c8e6c57bdfabc05;0.472459576;0.991326963;0.500469843;0.994301156;;;;;;;;;
5a6f6ec28e3c1f715cfd07dd6b5e10d6;0.477245394;0.99168085;0.494162317;0.994302022;;;;;;;;;
c56b5dab7a1b1fdd66e9af632faad0af;0.455457921;0.991364916;0.514176265;0.994304704;;;;;;;;;
5a233de53a94e0ab833993df79cdaa2d;0.488077894;0.992399458;0.505524026;0.994305345;;;;;;;;;
9b401741c046dcdcf47a4c21f2e33545;0.543951008;0.992045214;0.541941331;0.994309215;;;;;;;;;
b3020889749d9c8cb018466727cedb9f;0.492878738;0.992110948;0.535915004;0.994309253;;;;;;;;;
3e1dd11ebb3ac107ff5941b4f7f4ba2a;0.489963176;0.9915403;0.544642123;0.994314431;;;;;;;;;
69989fd4f0f4b8324ed818aad6512dc0;0.472625654;0.991432109;0.482817642;0.994321124;;;;;;;;;
c4f7e06fd379faa5367f1271ecf6556e;0.472112004;0.992022844;0.511700432;0.994325266;;;;;;;;;
a673b88f5124dc6daab82236f09bdd1e;0.448793036;0.991744056;0.505952412;0.994337067;;;;;;;;;
6b7fad2a9ea278e4e567821163851442;0.460357878;0.991667136;0.468102761;0.994338747;;;;;;;;;
e36e30219dbbb133a346ed4eac549c15;0.402403275;0.990989338;0.422688066;0.994344819;;;;;;;;;
3b2c0cf262c6c2ca3ee4523767393eb7;0.491891144;0.991335676;0.533124871;0.994347318;;;;;;;;;
c60a9e2b0b94325b447dc6415c58920d;0.492302434;0.992228158;0.520907677;0.99434782;;;;;;;;;
f37cac0bda4cf97c863624651101d883;0.535489729;0.992297994;0.552121683;0.994359377;;;;;;;;;
89231bde9669a48e9a50e2b0acba7517;0.502533246;0.991901426;0.526981245;0.994360827;;;;;;;;;
abf16981ce374d093aafc5ac0cba6bce;0.407198536;0.991390655;0.491654026;0.99436619;;;;;;;;;
41e3f56f614276bd6addd717879c1850;0.48367279;0.991964359;0.488735988;0.994366498;;;;;;;;;
7cb6bd45bdb2752d4c26860c7a2cb597;0.454908393;0.990816628;0.499622712;0.994372225;;;;;;;;;
e800b035ba55f18a787120857436eeaa;0.499332075;0.992400112;0.550746863;0.994377563;;;;;;;;;
1f4ad10a40e20440637f39fc7d3ed506;0.456755063;0.992139845;0.499983932;0.994378022;;;;;;;;;
9437c23be0399e3de4d5c1d8b359eb1a;0.515765815;0.992421449;0.553527998;0.994379586;;;;;;;;;
f70052ddd7c61eea06f9015a0bfc727e;0.557249061;0.992541079;0.582938156;0.99438795;;;;;;;;;
9992f826d6b705a3afa3c044b405927d;0.530043814;0.99250019;0.552027201;0.994390688;;;;;;;;;
42c5232ac4f92effb55b1ee5f011f463;0.489125129;0.991751251;0.488850075;0.994392293;;;;;;;;;
972769da9925383d47397fc3fd9e2372;0.485724537;0.991619997;0.439267855;0.994394269;;;;;;;;;
07a13558946d2d20c633c723fb9e4d08;0.50558891;0.992395928;0.522801831;0.994399497;;;;;;;;;
5a86f9f5b0559f7ee3e62cb134d153ae;0.49433506;0.991808458;0.503008664;0.994400379;;;;;;;;;
d43f0efd995b15d08f3872a2f8df2273;0.498006202;0.992222854;0.543400028;0.994400699;;;;;;;;;
d9dd8df28342f8421cb1150156b7c1e2;0.517993876;0.992168954;0.539607865;0.994410165;;;;;;;;;
cd7f028d3a3fb385608790174dd8ed24;0.533554533;0.992509598;0.545978378;0.994419984;;;;;;;;;
73abf3988b534a0ca8f7c5d6f0108bda;0.477375728;0.991966644;0.506387868;0.994423501;;;;;;;;;
be216a709ea1ad2b9d162e44494fe572;0.51374703;0.991691217;0.525852273;0.994426861;;;;;;;;;
89f815059f27ff49d12912f1fdb5edb8;0.490033133;0.992360665;0.524383613;0.994441341;;;;;;;;;
325e39375cdf58362e035c29ff4ef806;0.470587933;0.991944313;0.498550944;0.994445686;;;;;;;;;
be62b984e4bcfd4143f7e1295089a0f2;0.499588444;0.990916269;0.539492814;0.994448704;;;;;;;;;
bfb63b00c739a262c5f732310cdd9cd2;0.506171209;0.99166259;0.540987505;0.994455238;;;;;;;;;
ef89f8021b5e128267a93cf843827343;0.504348232;0.991951199;0.535954211;0.994459802;;;;;;;;;
58b5326b7380d7f93b413f3b4f920d52;0.552776606;0.992593195;0.540972079;0.994460824;;;;;;;;;
7161e834108a379dcce73b0d128f5429;0.484080657;0.992790092;0.503241015;0.99446279;;;;;;;;;
48584a4d99c73dc1eb937422f846d5d0;0.49627195;0.991981628;0.553264153;0.994462996;;;;;;;;;
f5d5fa71f740f81f39f503cec0722084;0.483863265;0.991936225;0.537446974;0.994463831;;;;;;;;;
08bcb635d9c354227b12cd92d7e6bc1a;0.530904209;0.992300685;0.542420493;0.994469506;;;;;;;;;
e095b43ee075a3e01fe5603f05afcc20;0.470578557;0.992087689;0.493347324;0.994473284;;;;;;;;;
13c816c65f64debda904f11d2a8088fd;0.514169725;0.992430794;0.533102054;0.994476995;;;;;;;;;
d3066aae2c3d98651f6bc836b28842ea;0.519705857;0.991393094;0.562150671;0.994477464;;;;;;;;;
1afd3f60335348cacf4807e50e17f1bd;0.537865767;0.99256181;0.543309081;0.994480115;;;;;;;;;
f7d64b134217ded0fa0fc70fdd0f3820;0.499209163;0.99222947;0.526755643;0.994483378;;;;;;;;;
e48922cb4ee1522152420d532cf920cb;0.529338119;0.991906101;0.56751369;0.99448391;;;;;;;;;
b52b7eaa9b01ebbe321c4326e398f1dc;0.498444951;0.991938305;0.5334787;0.994484293;;;;;;;;;
69a4b9b2c18283379453b350199e9f87;0.499543433;0.992287336;0.5225788;0.994484562;;;;;;;;;
e4a6780b2a9b5e0bb1125afb025ad081;0.511159676;0.991907288;0.563533847;0.994484823;;;;;;;;;
7ae9a4316e1417f9aed1fcc2b05ed614;0.449837941;0.9915079;0.514169195;0.994485489;;;;;;;;;
ca6ec3d35f65cb90830a91fea28cd306;0.496896231;0.992374494;0.52226675;0.994491045;;;;;;;;;
a3333275ea25daed826b611bfa49873d;0.482569414;0.991785788;0.508620745;0.994492532;;;;;;;;;
b8aef27d9c988357cd79da3088de3916;0.533378401;0.992616672;0.523344303;0.994500991;;;;;;;;;
7e4fab40020c6158f41646081ea47f8e;0.422451039;0.991999859;0.4528528;0.994502331;;;;;;;;;
b31841aeafb4db1b043c68458beb25e8;0.527482616;0.992472621;0.553811125;0.994502645;;;;;;;;;
a129ce6968c745820709d9cd47afbbfe;0.496311865;0.992018813;0.530876568;0.994503924;;;;;;;;;
d86d10eb828cea0071159a72c66c6b04;0.542458141;0.991939437;0.55537491;0.994506027;;;;;;;;;
3a91a3a844475d8ef90bbafac8eb5e35;0.589286983;0.992571365;0.557354869;0.994508131;;;;;;;;;
76f59eb6bea9e005a9e4bd9eff03af1d;0.492997163;0.992049932;0.50126459;0.994509342;;;;;;;;;
017c9165cb1a192b14d2306f3d10bc01;0.511344027;0.991459586;0.535370925;0.994512898;;;;;;;;;
e3eba62fb60bc971a96effdfc535da24;0.530798766;0.992684845;0.537175738;0.994514297;;;;;;;;;
349fb2bb621bf289a0dbb41c4ae791a0;0.458863104;0.991472818;0.477816485;0.994515972;;;;;;;;;
f1a6751ac9a05778e45e9406ac8aa5b5;0.478926917;0.99198033;0.500359613;0.994516579;;;;;;;;;
bb4e070e5b39aba30992c4b3c64e9ad7;0.498915454;0.991764623;0.535475692;0.994525077;;;;;;;;;
55f68e38043964739ca3ebfa7b111033;0.481522154;0.991731536;0.523341089;0.99453325;;;;;;;;;
240ea121b9a7b55010997a021636a6f0;0.521439534;0.992199395;0.552062551;0.994534256;;;;;;;;;
bb59662ccbdf5cc22a5bfec1d32b0c82;0.516181888;0.991877459;0.554765914;0.994536981;;;;;;;;;
31369217eef8aeccd4b7730b070b4b0a;0.512867747;0.99181614;0.525685803;0.994539265;;;;;;;;;
a529568fb88a02af564d84b1d3797289;0.476091339;0.991772489;0.511293899;0.994541008;;;;;;;;;
0d725a7b06a40bbd93c8e608658d0cf8;0.529076386;0.991615709;0.534149398;0.994542693;;;;;;;;;
1bd4b458c54f6d9916bdf70f5418b877;0.490943407;0.992277882;0.52602292;0.994543949;;;;;;;;;
cd0fb7771906fa7df01d2788db32431b;0.506902479;0.992417306;0.523900594;0.994544138;;;;;;;;;
b7e5b666225cb777e7b913731dae82eb;0.482213211;0.992837235;0.526760464;0.994545296;;;;;;;;;
cc5534f8daea6225800e50e124721fda;0.528359368;0.991968321;0.545794233;0.994549671;;;;;;;;;
79db65466241b2ce78b307aa990a5cc0;0.424669229;0.991698029;0.478308181;0.994552757;;;;;;;;;
4145e860a1a17c597e452b988f780a22;0.497841889;0.991797622;0.523199044;0.994561473;;;;;;;;;
34e8fb7e0d0cf54e9bd30a80c2ee123a;0.59257388;0.992418752;0.582656957;0.99456628;;;;;;;;;
3be3482e4c76cc0fd982de2097d24813;0.47195069;0.991427911;0.503544066;0.994566478;;;;;;;;;
da36e8649952455e23fc496dfd5a5943;0.472614628;0.990880896;0.501892225;0.994569149;;;;;;;;;
b686171627c592174bfb79b109c7ee38;0.503259486;0.992871749;0.541170365;0.994571151;;;;;;;;;
e51459bf8abc8e87b0c0f8f6bf92d6eb;0.481957819;0.991649087;0.532761081;0.994587078;;;;;;;;;
6d6e13895f0b0c26bd0b8b241745e123;0.514240025;0.991889057;0.544879294;0.994588803;;;;;;;;;
639c7cfa146628a4a4c7d019f9ab5798;0.492810012;0.99154017;0.550269308;0.994588928;;;;;;;;;
3c47ba620ee2f9a708b60c8895822dfb;0.517482832;0.992387121;0.541078453;0.994590513;;;;;;;;;
2926ac5941c88e95fc83263148367672;0.480617968;0.992506269;0.530598262;0.994591001;;;;;;;;;
d21056af0ca68b51264c588b1dd40aa3;0.536422664;0.99240194;0.570067938;0.994592639;;;;;;;;;
a506fb1714d35c1a089c30b1a099e0d7;0.463942068;0.991699795;0.475119871;0.994593173;;;;;;;;;
05bb31a71b9138d41714d7edd668b8e3;0.508670287;0.991881168;0.548331448;0.994593254;;;;;;;;;
f27d865e769a3bc3b7de315576677fe4;0.399585387;0.991410787;0.457062744;0.994596223;;;;;;;;;
a3cbf519a12dd32f7d8a9702cbb895af;0.481203;0.99178404;0.542572822;0.994597072;;;;;;;;;
553207e676d89e8ef88074e5ea5ce76f;0.470227449;0.991941861;0.483026854;0.994597927;;;;;;;;;
c05880793a57810935ec7002a0b8ea89;0.500803441;0.992223149;0.557555083;0.994601404;;;;;;;;;
09f3d458b3fec6c46f882e6580f4724d;0.526042495;0.992415142;0.57302454;0.994605805;;;;;;;;;
ed1a0bdc1af692f78ddeb9ca9fe668e2;0.490731188;0.990627916;0.519729857;0.994606718;;;;;;;;;
a2d13c7af60f27ae11d37c18b0de15ab;0.479787328;0.991890108;0.495390593;0.99460717;;;;;;;;;
53ff99077aa235888dbe97c6f93ef9e7;0.501921795;0.992281165;0.531859317;0.994610005;;;;;;;;;
d43f43e0b451e9c2e04e7526fb0d6a9a;0.616580002;0.992964181;0.629980268;0.994615417;;;;;;;;;
a0f248e626c1790338a5bc03275467c2;0.52824142;0.991802075;0.540018575;0.994616303;;;;;;;;;
0e12fdd95e7280a396e3d1567817171e;0.505375401;0.991736334;0.529885785;0.994616361;;;;;;;;;
7f936b4e22508987feea10f280f46324;0.504677156;0.991673692;0.563895709;0.994619938;;;;;;;;;
3a4fd28909f7fb324bda1027ee943193;0.599486028;0.992246531;0.582637032;0.994620948;;;;;;;;;
ceb9aa589b470f34f290f0ac8bce6a9c;0.489989503;0.992285668;0.542062487;0.994624024;;;;;;;;;
1f2ac17b836d20a005698bbf0750d77b;0.58685241;0.993194961;0.59791656;0.9946298;;;;;;;;;
1b4e121d0380e5094bb6301cf9c5165f;0.482365179;0.991708952;0.499001183;0.994633982;;;;;;;;;
d44fe6cc4857ffd182d5b8f18859accc;0.526899733;0.991764921;0.559899154;0.994636758;;;;;;;;;
f77cdff6752935c5cb26081cd4d943e2;0.473781475;0.991747015;0.500690945;0.994642918;;;;;;;;;
43fe12ec46f4d1d230fa290a4ce7689c;0.507700654;0.992314239;0.527204276;0.994643864;;;;;;;;;
2976e0645363154f7d8e0e6f93b4f443;0.482803284;0.991670231;0.513943272;0.994646745;;;;;;;;;
e35dd2ed236565a719c609ae9f77a7fd;0.506278004;0.992147334;0.508458453;0.99464696;;;;;;;;;
89a1ed2514e7bfa755282d411749ac37;0.564123728;0.9923487;0.592249846;0.99465303;;;;;;;;;
b862f19a25c05ae696a668560018362c;0.430718644;0.991964381;0.469972812;0.994654508;;;;;;;;;
5a95b0543ed3d30dc85516a8fac22166;0.499799732;0.991974626;0.522018974;0.994655651;;;;;;;;;
3a856dec9f328c56f9d50e16a4c3a763;0.490124978;0.991794225;0.530336988;0.994657447;;;;;;;;;
26800c811f5fcad38457395ddbd4014a;0.516145293;0.991989424;0.537377558;0.994659721;;;;;;;;;
cd680f0b4159ef091e2290bce7da85dc;0.424819251;0.991293104;0.507227928;0.994662062;;;;;;;;;
5db2c67f2778d9e49d38db0069622509;0.452140126;0.991698362;0.469264192;0.994662219;;;;;;;;;
2b07d9c0238ee44c3c14533fddd96690;0.583106239;0.99283455;0.562358276;0.994662982;;;;;;;;;
3d36659c49a2a8c4774b0e6d7ab5ba84;0.498378473;0.992008428;0.526563785;0.994664124;;;;;;;;;
cd9c77cc7f213f1655c40f70cfa38571;0.508723329;0.991841871;0.555525954;0.994664584;;;;;;;;;
e763c767239408ecb6eab350ed5152a1;0.516000434;0.992120594;0.518759962;0.99466854;;;;;;;;;
200b407ef99467ddbd904ced6915fbb6;0.469157287;0.992002372;0.506905594;0.994669051;;;;;;;;;
180bab86c67be81c91f225abfd9d8da7;0.505474439;0.992112687;0.509624383;0.994672395;;;;;;;;;
8ed39deaf0bb80551a7a084e2f5451ac;0.477176185;0.990916933;0.496392624;0.994679381;;;;;;;;;
cab25640b699395e46f499ad1328a553;0.597802754;0.99177051;0.623864922;0.994679488;;;;;;;;;
f65aba98b913126e8bfec538ed37595b;0.410999481;0.991197298;0.451996671;0.99468303;;;;;;;;;
0b75c823d18b0c25cf842fa4ae7aafda;0.453642489;0.992064541;0.474333158;0.994683208;;;;;;;;;
9a05e957502ffbfb25a8bba9b44be66d;0.446516803;0.991886104;0.509648164;0.994683284;;;;;;;;;
b7345e1c2dd7ed224305a5db5c6f4630;0.560048395;0.992448731;0.561881363;0.994686267;;;;;;;;;
a2629109d93d4ed21f4f57488887a397;0.482267086;0.991331481;0.477175031;0.994687883;;;;;;;;;
d9c14c5ba07913512d77286412e7e9de;0.445529845;0.992562592;0.445178167;0.994692552;;;;;;;;;
8c34cf672fe21262db5d66510adb84a6;0.486148673;0.991999141;0.495075329;0.994693584;;;;;;;;;
fbfc403992bc0c68eed71516c1c29615;0.484564643;0.99257881;0.536905144;0.994697406;;;;;;;;;
ecbb372a7591d7409559e3b6d79732db;0.578761743;0.991989661;0.56141602;0.99469799;;;;;;;;;
af185f36da08c6cfa52bb5e19949c180;0.498000488;0.992463081;0.507628998;0.994701142;;;;;;;;;
1b9ddf674d52466611b3603729b1a885;0.486473803;0.992027285;0.513821794;0.994709818;;;;;;;;;
da5c2b1f4d83fe98b0c6ce11af2a0863;0.516555306;0.992544365;0.552373316;0.994713452;;;;;;;;;
9aed0a4eefdd2405c54548dfd1e889f0;0.457958566;0.991582393;0.465668385;0.99471839;;;;;;;;;
fbc0731c0f30e49643ff15095b6cb2cf;0.491167684;0.992117626;0.501322758;0.994722161;;;;;;;;;
5300e256d4fdd81f75ce2ca0d4a13376;0.515763072;0.992750332;0.523718056;0.994723321;;;;;;;;;
bdf0e45c48659359ba9df497383dd007;0.522717482;0.992221609;0.568242236;0.994726222;;;;;;;;;
617b6b9d1c27ae35b811be64f4c91941;0.480938476;0.99210864;0.489998008;0.994726989;;;;;;;;;
7c98b3633a78e95e32e609a2ada1522f;0.519803538;0.992277405;0.54280228;0.99472995;;;;;;;;;
99ec41a9172fe2fbb6b27506a4082660;0.512025228;0.991367392;0.51348532;0.994729998;;;;;;;;;
9c4036ce2c699d46ed0dc7ddb857da0d;0.596741419;0.992627918;0.592784284;0.994730234;;;;;;;;;
19a05b3fd34fdcd25fba23d900a03b56;0.483156042;0.992317363;0.501960034;0.994731833;;;;;;;;;
2e5a9c050870b403ddc7679e31e89b96;0.413165888;0.991509517;0.430203941;0.994732646;;;;;;;;;
1df63417c4b49155a42db88f0a1d508d;0.477762453;0.991693026;0.526576319;0.994739892;;;;;;;;;
6cd72f43cf883c90daaa7f30b6ff07bd;0.563118126;0.99169271;0.558407677;0.994744178;;;;;;;;;
b562f9a1a9532ae933ba67de36339b69;0.497993788;0.991998169;0.539459713;0.994746409;;;;;;;;;
6194af5ffdb45fa7a977328ed10a92c0;0.556081099;0.9928725;0.56545371;0.994748919;;;;;;;;;
1c44d17e111cabff0684af0846b250b6;0.519547137;0.991469215;0.635834983;0.99474895;;;;;;;;;
d65bfc148e2638c2b6589f20f1a35a8e;0.48577988;0.991984719;0.524166688;0.994751201;;;;;;;;;
c0bb5712c6e73f5816233deb4dcf56bb;0.559001261;0.992192373;0.585351964;0.994755298;;;;;;;;;
c2c6e68618b100c881a71376f6b71bb2;0.508267277;0.991984728;0.538229509;0.994755357;;;;;;;;;
6709066717eb366587c3357c00ba7e7b;0.571031544;0.992635429;0.59084546;0.99475564;;;;;;;;;
cd2b7b4bf2e716a4aa484939b834c444;0.524466763;0.992021545;0.553587773;0.994764207;;;;;;;;;
901cce8249906fd671834a023aae5526;0.475090189;0.991597701;0.532765901;0.994766709;;;;;;;;;
2705f58a40451668ef7dc7293b712389;0.466416856;0.992156917;0.484227491;0.994768848;;;;;;;;;
e7f0c3917462559d004b9bec7513d063;0.467956812;0.991818237;0.498080458;0.994769846;;;;;;;;;
4332807782d3000a02711ceeac36e697;0.509225346;0.992252063;0.548478957;0.994773184;;;;;;;;;
21db0dedbc1d359d70b4f8836307cbda;0.518097108;0.992002377;0.565708878;0.994776529;;;;;;;;;
af7573a2caa33cb73ef07337c56b4050;0.350164759;0.990643885;0.369880579;0.994778223;;;;;;;;;
9348f84150cf1803dfba5d7f6f84911f;0.530218637;0.992548426;0.572618971;0.994780009;;;;;;;;;
f2bf13cf5881f18537e296e7b382682f;0.558426737;0.99232128;0.533522085;0.99478317;;;;;;;;;
a410ba3f70c0aadc8ede680d3ce3f07a;0.496020115;0.992150647;0.514074391;0.994783217;;;;;;;;;
6646e499d84928857202f8463b3f26a7;0.54662701;0.991764585;0.585456409;0.994783768;;;;;;;;;
f722e1060967741a73cc4f8c23ff7c53;0.46819951;0.992532235;0.499681523;0.994784441;;;;;;;;;
37017a461f7e7acac593217c72461753;0.500610079;0.992229796;0.533067346;0.994787177;;;;;;;;;
36d75100a2b67e71439db59e753c75f0;0.532710915;0.992462634;0.564062821;0.994796538;;;;;;;;;
a4d3314c46ecfcccd04a11cf433f600a;0.546672985;0.99206043;0.372058502;0.994797923;;;;;;;;;
37758ae35c0e566fc06d7d16eb31ce60;0.420225014;0.991779853;0.461434016;0.994799027;;;;;;;;;
2d3f1cdd9cd6a8cb67e92b73a50647c7;0.504513934;0.992354171;0.541869987;0.994806611;;;;;;;;;
3089ce0b348d4c3ed450a8c83dc0f9b0;0.682105804;0.992816004;0.477839945;0.994807223;;;;;;;;;
40daf4d46b17b966de4a1a9860f5601a;0.485318253;0.991480123;0.526646699;0.994813577;;;;;;;;;
617b12638a326aec9507811b4b2c028d;0.504088573;0.99203459;0.548113238;0.994815099;;;;;;;;;
898d1d2facd1d65f6343d127d22d777a;0.565961303;0.99234656;0.566699982;0.994820162;;;;;;;;;
fe0adc59899441d42ae775c45220172b;0.491448358;0.991953175;0.530107852;0.994830245;;;;;;;;;
d31a2369254602af14741f1c09cb6ca8;0.479940819;0.992419865;0.532638318;0.99483082;;;;;;;;;
0b4fba065eca031073ece588184b7fe3;0.609247051;0.992898663;0.621502532;0.994831024;;;;;;;;;
0d16534c17d70aa5839a3ed16df68e22;0.512046004;0.992570232;0.502695971;0.994832556;;;;;;;;;
8d5f0bd7447b3c585cab3e7ae7cef149;0.548381949;0.992465527;0.589285209;0.994839298;;;;;;;;;
9986bb2eb05776ca2a39f565bf33b7a3;0.483388906;0.991841216;0.497718596;0.994839908;;;;;;;;;
a86d7526edbcae6756ec7f0f282d20ad;0.494541812;0.992420781;0.519765207;0.994846105;;;;;;;;;
a6e7750c776e9b8f0aad5022a592749d;0.511003126;0.992154703;0.429870038;0.994853812;;;;;;;;;
fd9d675e017715abcb584654931164ab;0.417867999;0.992116697;0.463136634;0.994855034;;;;;;;;;
5e951ff6c6a8ee188020407b9a639a4d;0.484006992;0.991851851;0.515708556;0.994855308;;;;;;;;;
28ca43b489dff96c9e67488d3ed96d22;0.498277869;0.991731143;0.532247853;0.99485803;;;;;;;;;
1d3a4929241e95a5b047a6ee9aeadbae;0.518161313;0.992831303;0.524366259;0.994860759;;;;;;;;;
a88372498cd75b1661e836d5363951b0;0.476548067;0.992257511;0.51986451;0.99486293;;;;;;;;;
8dbac0ad391f60f143e5a77b209933d3;0.503472232;0.992490198;0.55283416;0.994863127;;;;;;;;;
